text,episode,season,name
I swear you pissed yourself.,4,2,Garden of Bones
"""Oh, who goes there? Ahh!""",4,2,Garden of Bones
( Laughs ),4,2,Garden of Bones
There is something out there.,4,2,Garden of Bones
"Yeah, don't even try me.",4,2,Garden of Bones
( Horse neighs ),4,2,Garden of Bones
Rennick.,4,2,Garden of Bones
Do you think I'm an idiot?,4,2,Garden of Bones
Rennick!,4,2,Garden of Bones
( Screams ),4,2,Garden of Bones
( Rennick screaming ),4,2,Garden of Bones
( Horses neighing ),4,2,Garden of Bones
Man: King in the North!,4,2,Garden of Bones
Men: The King in the North!,4,2,Garden of Bones
( Water running ),4,2,Garden of Bones
( Man groans ),4,2,Garden of Bones
( Flies buzzing ),4,2,Garden of Bones
( Man #2 screaming ),4,2,Garden of Bones
( Horse neighing ),4,2,Garden of Bones
( Man #3 shouting ),4,2,Garden of Bones
Bolton: Five Lannisters dead for every one of ours.,4,2,Garden of Bones
They're dead. Take everything they've got.,4,2,Garden of Bones
Bolton: We've nowhere to keep all these prisoners.,4,2,Garden of Bones
Barely enough food to feed our own.,4,2,Garden of Bones
"We're not executing prisoners, Lord Bolton.",4,2,Garden of Bones
"Of course, Your Grace.",4,2,Garden of Bones
The officers will be useful.,4,2,Garden of Bones
Some of them may be privy to Tywin Lannister's plans.,4,2,Garden of Bones
I doubt it.,4,2,Garden of Bones
"Bolton: Well, we'll learn soon enough.",4,2,Garden of Bones
"In my family we say, ""A naked man has few secrets.",4,2,Garden of Bones
"A flayed man none.""",4,2,Garden of Bones
My father outlawed flaying in the North.,4,2,Garden of Bones
We're not in the North.,4,2,Garden of Bones
We're not torturing them.,4,2,Garden of Bones
"The high road's very pretty, but you'll have a hard time marching your army down it.",4,2,Garden of Bones
The Lannisters hold prisoners of their own.,4,2,Garden of Bones
I won't give them an excuse to abuse my sisters.,4,2,Garden of Bones
"Man: No, no, don't! Don't!",4,2,Garden of Bones
"Woman: Shh, shh.  Please!",4,2,Garden of Bones
Shh.,4,2,Garden of Bones
( Flies buzzing ),4,2,Garden of Bones
The rot's set in.,4,2,Garden of Bones
"No, don't! No, don't!",4,2,Garden of Bones
Shh.,4,2,Garden of Bones
"Please, don't!",4,2,Garden of Bones
It'll get better. It doesn't even hurt.,4,2,Garden of Bones
The rot will spread. If we don't take the foot now ... ,4,2,Garden of Bones
"No, you can't!",4,2,Garden of Bones
"Ser! Please, Ser.",4,2,Garden of Bones
I can't lose ... ,4,2,Garden of Bones
You'll die if she does it.,4,2,Garden of Bones
"I don't want to be a cripple, please.",4,2,Garden of Bones
Surely one of our men needs your attention more than this cub.,4,2,Garden of Bones
"Your men are not my men, My Lord.",4,2,Garden of Bones
Put this in your mouth and lie down. You don't want to watch.,4,2,Garden of Bones
No! You can't!,4,2,Garden of Bones
Bite on it.,4,2,Garden of Bones
"It's better than biting your own tongue, believe me.",4,2,Garden of Bones
( Muffled screaming ),4,2,Garden of Bones
( Sawing ),4,2,Garden of Bones
What's your name?,4,2,Garden of Bones
Talisa.,4,2,Garden of Bones
Your last name?,4,2,Garden of Bones
You want to know what side my family fights on?,4,2,Garden of Bones
You know my family name. You have me at a disadvantage.,4,2,Garden of Bones
That boy lost his foot on your orders.,4,2,Garden of Bones
They killed my father.,4,2,Garden of Bones
That boy did?,4,2,Garden of Bones
The family he fights for.,4,2,Garden of Bones
Do you think he's friends with King Joffrey?,4,2,Garden of Bones
He's a fisherman's son that grew up near Lannisport.,4,2,Garden of Bones
He probably never held a spear before they shoved one in his hands a few months ago.,4,2,Garden of Bones
I have no hatred for the lad.,4,2,Garden of Bones
( Sighs ),4,2,Garden of Bones
That should help his foot grow back.,4,2,Garden of Bones
"You'd have us surrender, end all this bloodshed.",4,2,Garden of Bones
I understand. The country would be at peace and life would be just under the righteous hand of good King Joffrey.,4,2,Garden of Bones
You're going to kill Joffrey?,4,2,Garden of Bones
If the Gods give me strength.,4,2,Garden of Bones
And then what?,4,2,Garden of Bones
I don't know.,4,2,Garden of Bones
We'll go back to Winterfell.,4,2,Garden of Bones
I have no desire to sit on the Iron Throne.,4,2,Garden of Bones
So who will?,4,2,Garden of Bones
I don't know.,4,2,Garden of Bones
"You're fighting to overthrow a king, and yet you have no plan for what comes after?",4,2,Garden of Bones
First we have to win the war.,4,2,Garden of Bones
You never told me where you're from.,4,2,Garden of Bones
Volantis.,4,2,Garden of Bones
Volantis?,4,2,Garden of Bones
You're far from home.,4,2,Garden of Bones
The boy was lucky you were here.,4,2,Garden of Bones
He was unlucky that you were.,4,2,Garden of Bones
You're here to answer for your brother's latest treasons.,4,2,Garden of Bones
"Your Grace, whatever my traitor brother has done, I had no part.",4,2,Garden of Bones
You know that. I beg you ... ,4,2,Garden of Bones
"Ser Lancel, tell her of this outrage.",4,2,Garden of Bones
"Lancel: Using some vile sorcery, your brother fell on Stafford Lannister with an army of wolves.",4,2,Garden of Bones
( Crowd murmuring ),4,2,Garden of Bones
Thousands of good men were butchered.,4,2,Garden of Bones
"After the slaughter, the northmen feasted on the flesh of the slain.",4,2,Garden of Bones
"( Crowd gasping, murmuring )",4,2,Garden of Bones
Killing you would send your brother a message.,4,2,Garden of Bones
( Crying ),4,2,Garden of Bones
But my mother insists on keeping you alive.,4,2,Garden of Bones
Stand.,4,2,Garden of Bones
So we'll have to send your brother a message some other way.,4,2,Garden of Bones
Meryn.,4,2,Garden of Bones
Leave her face.,4,2,Garden of Bones
I like her pretty.,4,2,Garden of Bones
( Blow lands ),4,2,Garden of Bones
( Sansa gasps ),4,2,Garden of Bones
( Groans ),4,2,Garden of Bones
"Meryn, My Lady is overdressed.",4,2,Garden of Bones
Unburden her.,4,2,Garden of Bones
"If you want Robb Stark to hear us, we're going to have to speak louder.",4,2,Garden of Bones
( Sobbing ),4,2,Garden of Bones
Tyrion: What is the meaning of this?,4,2,Garden of Bones
What kind of knight beats a helpless girl?,4,2,Garden of Bones
"The kind who serves his king, Imp.",4,2,Garden of Bones
"Careful, now. We don't want to get blood all over your pretty white cloak.",4,2,Garden of Bones
Tyrion: Someone get the girl something to cover herself with.,4,2,Garden of Bones
She is to be your queen.,4,2,Garden of Bones
Have you no regard for her honor?,4,2,Garden of Bones
Joffrey: I'm punishing her.,4,2,Garden of Bones
Tyrion: For what crimes?,4,2,Garden of Bones
"She did not fight her brother's battle, you half-wit.",4,2,Garden of Bones
You can't talk to me like that. The king can do as he likes!,4,2,Garden of Bones
The Mad King did as he liked.,4,2,Garden of Bones
Has your Uncle Jaime ever told you what happened to him?,4,2,Garden of Bones
No one threatens His Grace in the presence of the Kingsguard.,4,2,Garden of Bones
"I'm not threatening the King, Ser.",4,2,Garden of Bones
I am educating my nephew.,4,2,Garden of Bones
"Bronn, the next time Ser Meryn speaks, kill him.",4,2,Garden of Bones
That was a threat. See the difference?,4,2,Garden of Bones
( Crowd whispering ),4,2,Garden of Bones
Tyrion: I apologize for my nephew's behavior.,4,2,Garden of Bones
( Crowd murmuring ),4,2,Garden of Bones
Tell me the truth.,4,2,Garden of Bones
Do you want an end to this engagement?,4,2,Garden of Bones
"I am loyal to King Joffrey, my one true love.",4,2,Garden of Bones
"Lady Stark, you may survive us yet.",4,2,Garden of Bones
The little king's backed up.,4,2,Garden of Bones
Clogged from balls to brains.,4,2,Garden of Bones
You think dipping his wick will cure what ails him?,4,2,Garden of Bones
There's no cure for being a c**t.,4,2,Garden of Bones
But the boy's at that age.,4,2,Garden of Bones
And he's got nothing to do all day but pick wings off flies.,4,2,Garden of Bones
Couldn't hurt to get some of the poison out.,4,2,Garden of Bones
"What are you doing here, dog?",4,2,Garden of Bones
Your uncle left your nameday present and asked me to see that you got it.,4,2,Garden of Bones
And?,4,2,Garden of Bones
What is it?,4,2,Garden of Bones
"Look inside, Your Grace.",4,2,Garden of Bones
Your Grace.,4,2,Garden of Bones
"Happy nameday, Your Grace.",4,2,Garden of Bones
My nameday has passed.,4,2,Garden of Bones
We won't tell if you won't.,4,2,Garden of Bones
No.,4,2,Garden of Bones
Her.,4,2,Garden of Bones
Touch her.,4,2,Garden of Bones
( Women giggle ),4,2,Garden of Bones
( Breathing heavily ),4,2,Garden of Bones
Could you hit her?,4,2,Garden of Bones
( Laughs ),4,2,Garden of Bones
My uncle sent you?,4,2,Garden of Bones
"Yes, Your Grace.",4,2,Garden of Bones
He chose us himself.,4,2,Garden of Bones
Hmm.,4,2,Garden of Bones
( Slapping ),4,2,Garden of Bones
( Laughing ),4,2,Garden of Bones
Use this.,4,2,Garden of Bones
Harder.,4,2,Garden of Bones
( Whimpers ),4,2,Garden of Bones
I said harder.,4,2,Garden of Bones
He'd want me to get his money's worth.,4,2,Garden of Bones
( Crying ),4,2,Garden of Bones
( Screaming ),4,2,Garden of Bones
"( Whimpering, crying )",4,2,Garden of Bones
"Your Grace, too much pain will spoil the pleasure.",4,2,Garden of Bones
( Woman whimpering ),4,2,Garden of Bones
"Please, please, please, Your Grace.",4,2,Garden of Bones
"Your Grace, if your uncle finds out ... ",4,2,Garden of Bones
"Oh, I want him to find out.",4,2,Garden of Bones
You will bring her to his chambers when you're finished and show him what you've done.,4,2,Garden of Bones
Or the same thing will happen to you.,4,2,Garden of Bones
Begin.,4,2,Garden of Bones
( Thuds ),4,2,Garden of Bones
( Screams ),4,2,Garden of Bones
Harder!,4,2,Garden of Bones
( Horse whinnies ),4,2,Garden of Bones
"Well, if it isn't my favorite whoremonger.",4,2,Garden of Bones
Pray I haven't kept you waiting long.,4,2,Garden of Bones
Your Grace.,4,2,Garden of Bones
"Now you do the Lannisters' bidding, is that it?",4,2,Garden of Bones
"Tell me, was my brother's body even cold before you secured your newest patron?",4,2,Garden of Bones
I'm a practical man.,4,2,Garden of Bones
Just not a loyal one.,4,2,Garden of Bones
And who would you have me be loyal to?,4,2,Garden of Bones
Your brother's corpse?,4,2,Garden of Bones
( Chuckles ),4,2,Garden of Bones
"I don't like you, Lord Baelish.",4,2,Garden of Bones
I don't like your face.,4,2,Garden of Bones
I don't like the words that come oozing out of your mouth.,4,2,Garden of Bones
I don't want you in my tent one minute more than necessary.,4,2,Garden of Bones
"So tell me, why are you here?",4,2,Garden of Bones
Renly: You can trust Brienne.,4,2,Garden of Bones
Her loyalty comes without charge.,4,2,Garden of Bones
"You still have many friends at court, Your Grace, many who believe Ned Stark erred by not supporting your claim.",4,2,Garden of Bones
Now I understand.,4,2,Garden of Bones
You know I have the numbers.,4,2,Garden of Bones
You know I'm marching on King's Landing.,4,2,Garden of Bones
"When I take the throne, you hope to retain your position.",4,2,Garden of Bones
And your head.,4,2,Garden of Bones
I would give priority to my head.,4,2,Garden of Bones
"I understand that you don't like me, and while that saddens me greatly, I did not come here today seeking your affection.",4,2,Garden of Bones
"When you march on King's Landing, you may find yourself facing a protracted siege or... open gates.",4,2,Garden of Bones
Your Grace.,4,2,Garden of Bones
Lord Baelish.,4,2,Garden of Bones
All of these tents look the same to me.,4,2,Garden of Bones
Would you be so kind ... ,4,2,Garden of Bones
It would be my pleasure.,4,2,Garden of Bones
It took me weeks to learn way around the camp.,4,2,Garden of Bones
Twice I walked in on officers in stages of undress.,4,2,Garden of Bones
"And the moment I learn which tent is mine, we're on the move again.",4,2,Garden of Bones
Your tent?,4,2,Garden of Bones
Not our tent?,4,2,Garden of Bones
"The King snores, perhaps?",4,2,Garden of Bones
Or simply prefers solitude?,4,2,Garden of Bones
"Pressures of command, no doubt.",4,2,Garden of Bones
Four kings vying for the throne.,4,2,Garden of Bones
"I am not tutored in warfare, but basic arithmetic favors the side with the greater numbers.",4,2,Garden of Bones
"If war were arithmetic, the mathematicians would rule the world.",4,2,Garden of Bones
But I did notice your brother entering His Grace's tent the just now.,4,2,Garden of Bones
The place of a Kingsguard is by the King's side.,4,2,Garden of Bones
"And on the night of the your wedding, who was by the King's side then?",4,2,Garden of Bones
You seem quite interested in our marriage.,4,2,Garden of Bones
Your marriage is quite interesting...,4,2,Garden of Bones
"Not only to me, but to the realm.",4,2,Garden of Bones
"The marriage of a wealthy girl always breeds interest, if nothing else.",4,2,Garden of Bones
"You've never married, have you?",4,2,Garden of Bones
"I've been unlucky in my affections, sadly.",4,2,Garden of Bones
That is sad.,4,2,Garden of Bones
Though perhaps it's for the best.,4,2,Garden of Bones
"The whole notion of marriage seems to confuse you, so allow me to explain.",4,2,Garden of Bones
"My husband is my King, and my King is my husband.",4,2,Garden of Bones
"Here is your tent, Lord Baelish. Good night.",4,2,Garden of Bones
( Hoofbeats ),4,2,Garden of Bones
( Horse whinnies ),4,2,Garden of Bones
( Speaking Dothraki ),4,2,Garden of Bones
What do you know of this place?,4,2,Garden of Bones
Only that the desert around their walls is called the Garden of Nes.,4,2,Garden of Bones
"Every time the Qartheen shut their gates on a traveler, the garden grows.",4,2,Garden of Bones
